,cultivo_nombre,anio,departamento_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha,coords,organic_carbon,ph,clay,silt,sand
15656,Cebada forrajera,1987,Pergamino,200.0,0.0,0.0,0.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15657,Girasol,1987,Pergamino,1000.0,1000.0,2000.0,2000.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15658,Lino,1987,Pergamino,40.0,40.0,48.0,1200.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15659,Maíz,1987,Pergamino,39200.0,39200.0,196000.0,5000.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15660,Soja total,1987,Pergamino,146600.0,146000.0,353000.0,2418.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15661,Trigo total,1987,Pergamino,73000.0,73000.0,153750.0,2106.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15662,avena,1987,Pergamino,2200.0,,,,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15663,cebada,1987,Pergamino,200.0,0.0,0.0,0.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15664,girasol,1987,Pergamino,1000.0,1000.0,2000.0,2000.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15665,maíz,1987,Pergamino,39200.0,39200.0,196000.0,5000.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15666,soja,1987,Pergamino,146600.0,146000.0,353000.0,2418.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15667,trigo,1987,Pergamino,73000.0,73000.0,153750.0,2106.0,"(-60.566050706674886, -33.85220088841075)",7.746943765281173,7.0955990220048895,29.07537688442211,59.768844221105525,11.28140703517588
15668,Avena,1987,Pichi Mahuida,140.0,30.0,30.0,1000.0,"(-64.43199295180722, -38.99691740963855)",4.891666666666667,8.522972972972974,13.443037974683543,23.68354430379747,62.9493670886076
15669,Cebada forrajera,1987,Pichi Mahuida,220.0,40.0,40.0,1000.0,"(-64.43199295180722, -38.99691740963855)",4.891666666666667,8.522972972972974,13.443037974683543,23.68354430379747,62.9493670886076
15670,Maíz,1987,Pichi Mahuida,200.0,140.0,455.0,3250.0,"(-64.43199295180722, -38.99691740963855)",4.891666666666667,8.522972972972974,13.443037974683543,23.68354430379747,62.9493670886076
15671,avena,1987,Pichi Mahuida,140.0,30.0,30.0,1000.0,"(-64.43199295180722, -38.99691740963855)",4.891666666666667,8.522972972972974,13.443037974683543,23.68354430379747,62.9493670886076
15672,cebada,1987,Pichi Mahuida,220.0,40.0,40.0,1000.0,"(-64.43199295180722, -38.99691740963855)",4.891666666666667,8.522972972972974,13.443037974683543,23.68354430379747,62.9493670886076
15673,maíz,1987,Pichi Mahuida,200.0,140.0,455.0,3250.0,"(-64.43199295180722, -38.99691740963855)",4.891666666666667,8.522972972972974,13.443037974683543,23.68354430379747,62.9493670886076
15674,Maíz,1987,Picunches,21.0,15.0,30.0,2000.0,"(-70.45501399999999, -38.616506333333334)",9.016666666666667,6.4,22.0,13.5,65.25
15675,maíz,1987,Picunches,21.0,15.0,30.0,2000.0,"(-70.45501399999999, -38.616506333333334)",9.016666666666667,6.4,22.0,13.5,65.25
15676,Avena,1987,Pila,1800.0,0.0,0.0,0.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15677,Cebada forrajera,1987,Pila,60.0,0.0,0.0,0.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15678,Girasol,1987,Pila,900.0,900.0,900.0,1000.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15679,Lino,1987,Pila,500.0,450.0,400.0,889.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15680,Maíz,1987,Pila,2500.0,1600.0,4340.0,2713.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15681,avena,1987,Pila,1800.0,,,,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15682,cebada,1987,Pila,60.0,0.0,0.0,0.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15683,girasol,1987,Pila,900.0,900.0,900.0,1000.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15684,maíz,1987,Pila,2500.0,1600.0,4340.0,2713.0,"(-58.37327643722225, -36.10000002574071)",10.335714285714284,8.141481481481481,31.03921568627451,33.68627450980392,35.31372549019608
15685,Avena,1987,Pilar,2000.0,100.0,120.0,1200.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15686,Girasol,1987,Pilar,1300.0,1300.0,1500.0,1154.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15687,Lino,1987,Pilar,1700.0,1700.0,1449.0,852.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15688,Maíz,1987,Pilar,1200.0,1200.0,5040.0,4200.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15689,Soja total,1987,Pilar,2500.0,2500.0,4900.0,1960.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15690,Sorgo,1987,Pilar,500.0,500.0,1500.0,3000.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15691,Trigo total,1987,Pilar,800.0,800.0,1500.0,1875.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15692,avena,1987,Pilar,2000.0,100.0,120.0,1200.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15693,girasol,1987,Pilar,1300.0,1300.0,1500.0,1154.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15694,maíz,1987,Pilar,1200.0,1200.0,5040.0,4200.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15695,soja,1987,Pilar,2500.0,2500.0,4900.0,1960.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15696,trigo,1987,Pilar,800.0,800.0,1500.0,1875.0,"(-58.970591, -34.4040442)",7.55,6.73,29.6,63.8,6.9
15697,Cebada forrajera,1987,Pilcaniyeu,50.0,0.0,0.0,0.0,"(-70.40982219230766, -40.82291696153845)",3.9615384615384617,,10.692307692307692,28.03846153846154,61.5
15698,cebada,1987,Pilcaniyeu,50.0,0.0,0.0,0.0,"(-70.40982219230766, -40.82291696153845)",3.9615384615384617,,10.692307692307692,28.03846153846154,61.5
15699,girasol,1987,Pirané,650.0,540.0,345.0,639.0,"(-59.320233312195114, -25.900015960975573)",9.635121951219512,6.898492462311558,32.450980392156865,46.333333333333336,21.323529411764707
15700,soja,1987,Pirané,2200.0,2200.0,3500.0,1591.0,"(-59.320233312195114, -25.900015960975573)",9.635121951219512,6.898492462311558,32.450980392156865,46.333333333333336,21.323529411764707
15701,Ajo,1987,Pocito,273.0,273.0,1365.0,5000.0,"(-68.59078152923077, -31.676716384615386)",19.06923076923077,7.648333333333333,34.25,53.5,12.25
15702,Algodón,1987,Pocito,35.0,35.0,131.0,3743.0,"(-68.59078152923077, -31.676716384615386)",19.06923076923077,7.648333333333333,34.25,53.5,12.25
15703,Cebada forrajera,1987,Pocito,25.0,0.0,0.0,0.0,"(-68.59078152923077, -31.676716384615386)",19.06923076923077,7.648333333333333,34.25,53.5,12.25
15704,Papa total,1987,Pocito,4.0,4.0,28.0,7000.0,"(-68.59078152923077, -31.676716384615386)",19.06923076923077,7.648333333333333,34.25,53.5,12.25
15705,cebada,1987,Pocito,25.0,0.0,0.0,0.0,"(-68.59078152923077, -31.676716384615386)",19.06923076923077,7.648333333333333,34.25,53.5,12.25
15706,cebada,1987,Presidente Roque Sáenz Peña,4500.0,700.0,700.0,1000.0,"(-63.22112249999999, -34.1024)",6.921428571428572,7.229999999999999,12.63157894736842,29.07894736842105,58.39473684210526
15707,girasol,1987,Presidente Roque Sáenz Peña,32200.0,31000.0,49600.0,1600.0,"(-63.22112249999999, -34.1024)",6.921428571428572,7.229999999999999,12.63157894736842,29.07894736842105,58.39473684210526
15708,soja,1987,Presidente Roque Sáenz Peña,19000.0,19000.0,45000.0,2368.0,"(-63.22112249999999, -34.1024)",6.921428571428572,7.229999999999999,12.63157894736842,29.07894736842105,58.39473684210526
15709,cebada,1987,Puán,5500.0,3800.0,6020.0,1584.0,"(-62.92686393333335, -37.80659815533334)",9.985714285714286,7.276666666666667,23.45833333333333,26.916666666666668,49.625
15710,girasol,1987,Puán,30000.0,30000.0,42000.0,1400.0,"(-62.92686393333335, -37.80659815533334)",9.985714285714286,7.276666666666667,23.45833333333333,26.916666666666668,49.625
15711,trigo,1987,Puán,150000.0,150000.0,244200.0,1628.0,"(-62.92686393333335, -37.80659815533334)",9.985714285714286,7.276666666666667,23.45833333333333,26.916666666666668,49.625
15712,avena,1987,Puán,18000.0,12000.0,19200.0,1600.0,"(-62.92686393333335, -37.80659815533334)",9.985714285714286,7.276666666666667,23.45833333333333,26.916666666666668,49.625
15713,maíz,1987,Puán,5000.0,3000.0,9900.0,3300.0,"(-62.92686393333335, -37.80659815533334)",9.985714285714286,7.276666666666667,23.45833333333333,26.916666666666668,49.625
15714,Maíz,1987,Quebrachos,300.0,300.0,810.0,2700.0,"(-63.016667, -29.566667)",6.575,,19.0,44.25,36.75
15715,maíz,1987,Quebrachos,300.0,300.0,810.0,2700.0,"(-63.016667, -29.566667)",6.575,,19.0,44.25,36.75
15716,avena,1987,Quemú Quemú,35000.0,9800.0,15190.0,1550.0,"(-63.416667, -36.083333)",4.9,,,,
15717,centeno,1987,Quemú Quemú,121500.0,21000.0,18500.0,881.0,"(-63.416667, -36.083333)",4.9,,,,
15718,maíz,1987,Quemú Quemú,40000.0,21100.0,45760.0,2169.0,"(-63.416667, -36.083333)",4.9,,,,
15719,cebada,1987,Quemú Quemú,450.0,318.0,556.0,1748.0,"(-63.416667, -36.083333)",4.9,,,,
15720,girasol,1987,Quemú Quemú,26000.0,22180.0,36600.0,1650.0,"(-63.416667, -36.083333)",4.9,,,,
15721,soja,1987,Quemú Quemú,1000.0,850.0,1250.0,1471.0,"(-63.416667, -36.083333)",4.9,,,,
15722,trigo,1987,Quemú Quemú,27000.0,26000.0,43100.0,1658.0,"(-63.416667, -36.083333)",4.9,,,,
15723,Ajo,1987,Ramallo,14.0,14.0,49.0,3500.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15724,Alpiste,1987,Ramallo,30.0,30.0,40.0,1333.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15725,Avena,1987,Ramallo,3150.0,0.0,0.0,0.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15726,Girasol,1987,Ramallo,2000.0,2000.0,3700.0,1850.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15727,Limón,1987,Ramallo,25.0,20.0,195.0,9750.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15728,Lino,1987,Ramallo,300.0,300.0,180.0,600.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15729,Mandarina,1987,Ramallo,40.0,40.0,460.0,11500.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15730,Maíz,1987,Ramallo,9000.0,9000.0,37800.0,4200.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15731,Naranja,1987,Ramallo,230.0,220.0,2580.0,11727.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15732,Papa total,1987,Ramallo,400.0,400.0,5600.0,14000.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15733,Soja total,1987,Ramallo,44000.0,44000.0,88500.0,2011.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15734,Sorgo,1987,Ramallo,800.0,800.0,2720.0,3400.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15735,Trigo total,1987,Ramallo,18000.0,18000.0,34200.0,1900.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15736,avena,1987,Ramallo,3150.0,,,,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15737,girasol,1987,Ramallo,2000.0,2000.0,3700.0,1850.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15738,maíz,1987,Ramallo,9000.0,9000.0,37800.0,4200.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15739,soja,1987,Ramallo,44000.0,44000.0,88500.0,2011.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15740,trigo,1987,Ramallo,18000.0,18000.0,34200.0,1900.0,"(-60.05658103680002, -33.60090917360002)",7.330208333333334,6.941,33.66315789473684,60.02105263157895,6.4
15741,Avena,1987,Rancul,28500.0,8550.0,12397.0,1450.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15742,Cebada cervecera,1987,Rancul,400.0,400.0,640.0,1600.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15743,Cebada forrajera,1987,Rancul,100.0,0.0,0.0,0.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15744,Girasol,1987,Rancul,21000.0,14100.0,16770.0,1189.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15745,Lino,1987,Rancul,250.0,250.0,216.0,864.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15746,Maíz,1987,Rancul,45500.0,19600.0,28000.0,1429.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15747,Soja total,1987,Rancul,2500.0,2000.0,2600.0,1300.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15748,Sorgo,1987,Rancul,20000.0,15575.0,30000.0,1926.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15749,Trigo total,1987,Rancul,23000.0,22000.0,35100.0,1595.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15750,avena,1987,Rancul,28500.0,8550.0,12397.0,1450.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15751,cebada,1987,Rancul,500.0,400.0,640.0,1600.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15752,girasol,1987,Rancul,21000.0,14100.0,16770.0,1189.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15753,maíz,1987,Rancul,45500.0,19600.0,28000.0,1429.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15754,soja,1987,Rancul,2500.0,2000.0,2600.0,1300.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15755,trigo,1987,Rancul,23000.0,22000.0,35100.0,1595.0,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091
15756,Avena,1987,Rauch,17000.0,4000.0,4000.0,1000.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15757,Girasol,1987,Rauch,3000.0,3000.0,3000.0,1000.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15758,Lino,1987,Rauch,4800.0,4750.0,2850.0,600.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15759,Maíz,1987,Rauch,8000.0,5000.0,17500.0,3500.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15760,Soja total,1987,Rauch,100.0,100.0,150.0,1500.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15761,Trigo total,1987,Rauch,2000.0,2000.0,2700.0,1350.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15762,avena,1987,Rauch,17000.0,4000.0,4000.0,1000.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15763,girasol,1987,Rauch,3000.0,3000.0,3000.0,1000.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15764,maíz,1987,Rauch,8000.0,5000.0,17500.0,3500.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15765,soja,1987,Rauch,100.0,100.0,150.0,1500.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15766,trigo,1987,Rauch,2000.0,2000.0,2700.0,1350.0,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316
15767,Ajo,1987,Rawson,190.0,190.0,1045.0,5500.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15768,Algodón,1987,Rawson,400.0,287.0,774.0,2697.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15769,Cebada forrajera,1987,Rawson,25.0,0.0,0.0,0.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15770,Cebada forrajera,1987,Rawson,40.0,0.0,0.0,0.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15771,Papa total,1987,Rawson,30.0,30.0,200.0,6667.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15772,Papa total,1987,Rawson,6.0,6.0,42.0,7000.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15773,cebada,1987,Rawson,25.0,0.0,0.0,0.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15774,cebada,1987,Rawson,40.0,0.0,0.0,0.0,"(-65.009839, -42.965989)",4.65,8.816666666666666,,,
15775,Ajo,1987,Rivadavia,43.0,43.0,258.0,6000.0,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142
15776,Ajo,1987,Rivadavia,15.0,15.0,75.0,5000.0,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142
